transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantity,price,payment_mode,purchase_date,time_of_purchase,status,row_id
TXN613159,CUST5750,Uthkarsh Ramaswamy,25,Female,P4694,Sweater,Clothing,1,858,EMI,04-12-2023,16:58:40,pending,613
TXN186270,CUST5573,Anya Raju,35,Male,P4704,Smartphone,Electronics,3,8463,Credit Card,03-02-2023,10:08:06,returned,614
TXN555216,CUST9545,Aarna Hegde,60,Male,P5206,Watch,Accessories,3,12471,Credit Card,28-04-2023,23:24:38,delivered,615
TXN662731,CUST2351,Vedika Choudhry,29,Female,P4705,Laptop,Electronics,2,8930,Cash,26-02-2023,22:49:10,returned,616
TXN267158,CUST9084,Dishani Bawa,32,Male,P1433,Wallet,Accessories,3,14766,Cash,11-05-2023,21:49:39,pending,617
TXN983114,CUST2443,Rania Sekhon,54,Male,P1343,Headphones,Electronics,5,3885,EMI,24-12-2023,10:20:54,pending,618
TXN626915,CUST6782,Ritvik Shroff,21,Male,P7610,Smartphone,Electronics,5,9455,EMI,23-02-2023,01:05:01,cancelled,619
TXN694538,CUST8384,Ayesha Dyal,30,Female,P1213,Bed,Furniture,5,23575,UPI,20-11-2023,18:37:16,pending,620
TXN899205,CUST8384,Ayesha Dyal,30,Female,P3199,Chair,Furniture,3,483,EMI,15-06-2023,14:24:14,pending,621
TXN453671,CUST3113,Taran Joshi,25,Male,P4215,Watch,Accessories,5,7485,EMI,27-05-2023,23:52:07,delivered,622
TXN583860,CUST7752,Nayantara Ben,51,Female,P4915,Handbag,Accessories,2,6162,Credit Card,22-11-2023,03:54:50,pending,623
TXN282727,CUST5696,Hiran Koshy,46,Male,P5928,Headphones,Electronics,3,11940,Credit Card,03-09-2023,03:30:14,returned,624
TXN568762,CUST3063,Renee Singhal,57,Male,P5005,Sunglasses,Accessories,4,6056,UPI,05-06-2023,11:47:44,cancelled,625
TXN306559,CUST6393,Jayan Chaudhuri,23,Female,P5591,T-Shirt,Clothing,4,18284,Debit Card,25-02-2023,01:39:29,returned,626
TXN571394,CUST3665,Mannat Rana,35,Female,P5635,Sweater,Clothing,3,7854,Debit Card,01-12-2023,19:17:07,pending,627
TXN596668,CUST6945,Anay Deshmukh,47,Male,P3244,Notebook,Books,5,8110,EMI,20-02-2023,19:24:17,returned,628
TXN162254,CUST2428,Divit Khatri,27,Female,P1419,Wheat,Groceries,3,438,Debit Card,09-05-2023,04:20:17,cancelled,629
TXN450285,CUST1964,Manikya Raju,43,Male,P1027,Wallet,Accessories,3,2724,Debit Card,30-06-2023,19:35:06,delivered,630
TXN609467,CUST6378,Kanav Choudhry,24,Female,P9918,Sofa,Furniture,5,11055,Debit Card,03-07-2023,14:12:23,delivered,631
TXN512043,CUST9661,Divyansh Bhargava,31,Female,P8991,Milk,Groceries,5,13220,UPI,15-02-2023,12:39:27,cancelled,632
TXN591933,CUST5353,Dishani Thakur,52,Female,P9415,Watch,Accessories,2,1296,UPI,09-07-2023,13:39:00,returned,633
TXN954496,CUST1818,Kismat Kamdar,52,Male,P2924,Sunglasses,Accessories,2,6634,Cash,15-12-2023,19:02:39,returned,634
TXN115367,CUST4278,Inaaya  Ramesh,34,Female,P9460,Jacket,Clothing,1,3704,UPI,14-08-2023,12:40:44,pending,635
TXN822159,CUST3539,Dhanuk Babu,22,Male,P6478,Dining Table,Furniture,5,13865,Credit Card,13-02-2023,01:35:42,cancelled,636
TXN134434,CUST4738,Aayush Chandra,30,Male,P1115,Textbook,Books,4,6580,EMI,15-03-2023,05:16:27,cancelled,637
TXN620745,CUST4894,Yashvi Dani,38,Male,P4207,Magazine,Books,3,8937,Credit Card,25-09-2023,10:23:02,returned,638
TXN164796,CUST3255,Saanvi Toor,18,Male,P1876,Tablet,Electronics,1,652,EMI,31-10-2023,23:40:58,delivered,639
TXN626607,CUST7157,Anahi Shroff,43,Female,P3475,Fruits,Groceries,2,1234,EMI,06-11-2023,16:05:25,returned,640
TXN797743,CUST8934,Aayush Kara,37,Male,P6948,Milk,Groceries,4,19528,Debit Card,13-12-2023,14:55:57,pending,641
TXN481349,CUST1255,Riya Som,57,Male,P4193,Novel,Books,1,2504,Credit Card,01-02-2023,19:08:35,returned,642
TXN357777,CUST3050,Sahil Bhandari,51,Female,P8364,Magazine,Books,3,2433,Cash,26-09-2023,20:22:35,returned,643
TXN458404,CUST2544,Ryan Shah,50,Male,P3517,Jacket,Clothing,4,9988,Credit Card,25-02-2023,16:36:39,returned,644
TXN743734,CUST2831,Rohan Raval,53,Male,P4628,Novel,Books,1,4287,UPI,09-12-2023,10:17:20,pending,645
TXN514015,CUST6834,Tanya Trivedi,50,Female,P3958,Shirt,Clothing,1,235,Debit Card,16-08-2023,21:18:06,cancelled,646
TXN572434,CUST4053,Seher Randhawa,59,Female,P2664,Laptop,Electronics,5,16020,EMI,19-12-2023,07:50:41,pending,647
TXN188216,CUST4599,Tarini Sethi,48,Male,P2345,Novel,Books,3,14142,Credit Card,02-01-2023,23:51:07,delivered,648
TXN166177,CUST1619,Anahi Tak,31,Female,P7520,Sweater,Clothing,3,8550,Credit Card,18-07-2023,07:46:07,pending,649
TXN778954,CUST4330,Dharmajan Kakar,19,Male,P2017,Jacket,Clothing,1,318,EMI,30-09-2023,10:42:16,pending,650
TXN833137,CUST2731,Arhaan Chakrabarti,37,Male,P9112,Wardrobe,Furniture,1,4056,UPI,03-09-2023,19:46:13,delivered,651
TXN342812,CUST9078,Navya Wagle,20,Female,P3129,Sofa,Furniture,3,10572,Credit Card,23-08-2023,18:24:03,pending,652
TXN673376,CUST7654,Mamooty Arya,52,Male,P3078,Watch,Accessories,2,9638,EMI,16-06-2023,19:08:46,pending,653
TXN115794,CUST5212,Divit Madan,46,Male,P7566,Dining Table,Furniture,2,7338,EMI,07-04-2023,07:33:32,returned,654
TXN285052,CUST9049,Navya Sarin,42,Male,P2829,Chair,Furniture,3,825,Credit Card,28-09-2023,06:59:10,pending,655
TXN448059,CUST1141,Ira Varughese,31,Male,P8237,Novel,Books,1,3393,EMI,21-06-2023,23:33:39,cancelled,656
TXN708967,CUST1702,Eva Bera,35,Male,P2600,Belt,Accessories,2,3904,EMI,28-10-2023,01:54:00,cancelled,657
TXN563835,CUST5612,Biju Hari,27,Female,P2749,Sofa,Furniture,1,1811,EMI,08-10-2023,19:38:29,pending,658
TXN913192,CUST7979,Hrishita Hora,47,Female,P2423,Smartwatch,Electronics,1,905,Cash,20-06-2023,05:16:08,cancelled,659
TXN704624,CUST3119,Zain Sura,34,Female,P1933,Comics,Books,4,9536,UPI,24-05-2023,02:19:33,cancelled,660
TXN335499,CUST6534,Nishith Taneja,23,Female,P2735,Sunglasses,Accessories,1,4730,UPI,06-11-2023,06:40:10,pending,661
TXN484914,CUST9488,Ahana  Sethi,29,Female,P2510,Wardrobe,Furniture,1,2434,UPI,09-12-2023,09:55:06,pending,662
TXN687140,CUST8044,Kavya Soni,30,Female,P5720,Comics,Books,4,12300,EMI,06-04-2023,23:19:49,cancelled,663
TXN457261,CUST7985,Prisha Rastogi,40,Male,P2635,Magazine,Books,1,2946,Debit Card,11-05-2023,09:42:15,delivered,664
TXN220688,CUST7228,Saira Ahluwalia,60,Male,P6607,Shirt,Clothing,4,12696,Debit Card,28-06-2023,12:25:01,pending,665
TXN885593,CUST7372,Advik Sheth,27,Male,P2172,Handbag,Accessories,4,9324,EMI,08-05-2023,12:03:28,returned,666
TXN442789,CUST2544,Ryan Shah,50,Male,P7289,Textbook,Books,5,9385,Cash,09-12-2023,21:47:15,returned,667
TXN286987,CUST8852,Kiaan Lall,41,Male,P6938,Sofa,Furniture,5,9650,Debit Card,04-03-2023,19:59:33,returned,668
TXN185053,CUST2250,Anahi Chaudhuri,23,Female,P6310,Chair,Furniture,2,1436,Cash,16-10-2023,09:03:53,cancelled,669
TXN636792,CUST3359,Dhanuk Subramanian,41,Female,P8334,Handbag,Accessories,3,14229,Credit Card,23-09-2023,12:19:13,pending,670
TXN321921,CUST3636,Aaina Kar,34,Male,P7941,Novel,Books,2,5562,Credit Card,09-08-2023,13:02:59,returned,671
TXN343518,CUST9201,Indrans Khalsa,35,Female,P9169,Jacket,Clothing,5,21310,EMI,12-12-2023,19:16:19,delivered,672
TXN516705,CUST4481,Dhanush Bhakta,41,Male,P7529,Fruits,Groceries,5,12625,UPI,13-03-2023,02:34:03,pending,673
TXN115858,CUST6946,Inaaya  Rege,29,Female,P6040,Sofa,Furniture,5,6930,Credit Card,02-11-2023,01:48:16,returned,674
TXN877431,CUST5513,Uthkarsh Aurora,37,Female,P6971,Jeans,Clothing,1,4971,Debit Card,20-08-2023,01:39:58,pending,675
TXN447002,CUST5204,Romil Grewal,36,Male,P5657,Smartphone,Electronics,4,11544,Credit Card,23-08-2023,11:35:42,delivered,676
TXN665781,CUST9946,Yakshit Ahuja,32,Female,P1139,Belt,Accessories,5,825,EMI,03-11-2023,06:30:13,returned,677
TXN539202,CUST8484,Navya Sidhu,43,Male,P6257,Handbag,Accessories,1,255,Cash,28-02-2023,02:54:04,cancelled,678
TXN715624,CUST4152,Saira Handa,31,Female,P7685,Sweater,Clothing,4,8980,Cash,04-01-2023,01:19:54,returned,679
TXN308197,CUST7105,Badal Ratti,41,Female,P9482,Rice,Groceries,1,3241,Credit Card,29-07-2023,04:04:43,pending,680
TXN717994,CUST4869,Indranil Mander,31,Male,P8786,Textbook,Books,4,14584,Credit Card,26-08-2023,00:43:41,pending,681
TXN586189,CUST6180,Umang Mangal,56,Male,P3540,Tablet,Electronics,1,1396,Credit Card,15-08-2023,20:31:46,pending,682
TXN379058,CUST8308,Veer Saha,48,Female,P9541,Sofa,Furniture,1,446,Debit Card,12-07-2023,12:32:31,delivered,683
TXN315817,CUST5252,Darshit Mann,57,Male,P2180,Watch,Accessories,5,12380,Credit Card,09-12-2023,06:41:23,returned,684
TXN113946,CUST9925,Yuvaan Setty,46,Female,P4863,Notebook,Books,2,3598,Cash,09-01-2023,12:47:10,pending,685
TXN924118,CUST6395,Krish Raja,44,Female,P5168,Laptop,Electronics,4,15920,Cash,22-09-2023,19:13:43,cancelled,686
TXN407543,CUST6109,Nayantara Kade,36,Male,P6130,Sunglasses,Accessories,4,19196,Debit Card,09-07-2023,06:32:12,pending,687
TXN470513,CUST1514,Prerak Tiwari,20,Female,P8911,Fruits,Groceries,2,2492,Cash,22-12-2023,03:39:23,cancelled,688
TXN202873,CUST1619,Anahi Tak,31,Female,P5908,Fruits,Groceries,4,7924,Debit Card,13-09-2023,06:02:13,delivered,689
TXN919244,CUST7277,Onkar Sachdeva,37,Male,P5584,Chair,Furniture,3,13728,Credit Card,08-11-2023,11:16:41,cancelled,690
TXN243121,CUST5470,Anika Iyer,31,Female,P8313,Watch,Accessories,2,1540,UPI,03-04-2023,08:04:34,returned,691
TXN864714,CUST3978,Devansh Kara,38,Male,P6639,Vegetables,Groceries,4,13212,EMI,02-05-2023,15:40:51,pending,692
TXN685202,CUST8085,Rati Tara,24,Female,P6034,Comics,Books,3,11301,Credit Card,15-08-2023,01:06:51,cancelled,693
TXN660744,CUST4106,Anahita Doctor,52,Male,P7484,Jacket,Clothing,2,2138,Credit Card,04-07-2023,03:42:13,delivered,694
TXN131921,CUST7979,Hrishita Hora,47,Female,P5175,Smartwatch,Electronics,3,1149,Debit Card,12-03-2023,12:13:30,returned,695
TXN488070,CUST5670,Samarth Bose,40,Female,P7392,Belt,Accessories,3,7563,Debit Card,25-09-2023,08:45:12,returned,696
TXN576556,CUST2365,Tushar Chakrabarti,50,Male,P6701,Chair,Furniture,1,969,Debit Card,03-11-2023,04:39:16,cancelled,697
TXN606854,CUST7228,Saira Ahluwalia,60,Male,P3988,Dining Table,Furniture,4,12540,EMI,10-01-2023,03:58:54,delivered,698
TXN954376,CUST1214,Nehmat Batta,39,Male,P9488,Chair,Furniture,1,2334,EMI,17-08-2023,23:11:40,delivered,699
TXN656620,CUST7985,Prisha Rastogi,40,Male,P9652,Notebook,Books,2,1862,EMI,25-06-2023,20:03:09,delivered,700
TXN945083,CUST4053,Seher Randhawa,59,Female,P8036,Wardrobe,Furniture,2,2052,Credit Card,10-08-2023,14:51:27,returned,701
TXN104983,CUST3406,Lavanya Sastry,53,Female,P7916,Vegetables,Groceries,1,2435,Cash,11-04-2023,05:43:30,delivered,702
TXN649246,CUST8477,Kiara Bahri,34,Female,P2369,Shirt,Clothing,3,2220,EMI,28-03-2023,04:21:56,delivered,703
TXN370130,CUST6582,Devansh Khosla,57,Female,P2971,Jeans,Clothing,5,15090,Debit Card,23-04-2023,07:15:07,delivered,704
TXN902488,CUST4360,Hiran Suri,36,Male,P4771,Milk,Groceries,1,2205,Cash,20-08-2023,01:52:10,returned,705
TXN306487,CUST5569,Seher Hegde,46,Female,P9794,Sweater,Clothing,1,3000,Credit Card,10-06-2023,16:26:43,cancelled,706
TXN334554,CUST3665,Mannat Rana,35,Female,P2169,Wardrobe,Furniture,3,582,EMI,13-02-2023,10:29:29,pending,707
TXN459232,CUST1141,Ira Varughese,31,Male,P7922,Comics,Books,3,792,Debit Card,16-12-2023,01:54:42,cancelled,708
TXN896063,CUST2304,Saira Dayal,45,Female,P6180,Rice,Groceries,3,2691,Debit Card,19-10-2023,18:36:51,delivered,709
TXN615251,CUST7409,Rohan Krish,25,Male,P4041,Smartwatch,Electronics,2,3534,EMI,17-03-2023,06:03:05,pending,710
TXN806958,CUST5485,Zeeshan Sachdeva,51,Male,P2348,Rice,Groceries,5,9305,UPI,23-12-2023,04:25:06,cancelled,711
TXN535839,CUST6325,Vanya Buch,46,Male,P6234,Handbag,Accessories,2,1850,Debit Card,24-01-2023,10:55:19,cancelled,712
TXN576093,CUST3359,Dhanuk Subramanian,41,Female,P1069,Notebook,Books,3,12489,UPI,10-05-2023,12:44:09,delivered,713
TXN755503,CUST3028,Sara Mannan,30,Male,P7043,Sofa,Furniture,4,12088,Debit Card,25-06-2023,16:50:45,delivered,714
TXN963466,CUST6393,Jayan Chaudhuri,23,Female,P5099,Wallet,Accessories,5,23910,Credit Card,10-06-2023,07:37:10,cancelled,715
TXN818697,CUST6937,Jayan Vora,54,Female,P4514,Wallet,Accessories,5,13515,Debit Card,14-01-2023,07:25:20,cancelled,716
TXN620879,CUST5979,Mehul Mall,38,Male,P3886,Tablet,Electronics,3,11979,Debit Card,18-09-2023,12:50:01,pending,717
TXN519137,CUST3192,Gatik Khare,28,Female,P2079,Vegetables,Groceries,2,3570,Debit Card,25-03-2023,09:05:33,delivered,718
TXN647992,CUST3119,Zain Sura,34,Female,P3442,Watch,Accessories,5,24125,UPI,27-08-2023,07:17:01,returned,719
TXN905970,CUST9532,Ela Ramakrishnan,58,Male,P1985,Magazine,Books,3,7866,EMI,03-10-2023,00:44:41,cancelled,720
TXN315402,CUST6720,Jayan Chaudhary,55,Female,P8238,Wheat,Groceries,5,13695,Credit Card,28-06-2023,20:20:17,delivered,721
TXN470447,CUST6582,Devansh Khosla,57,Female,P8229,Sunglasses,Accessories,3,2061,UPI,30-12-2023,03:22:45,delivered,722
TXN686082,CUST3113,Taran Joshi,25,Male,P2617,Fruits,Groceries,3,10926,Credit Card,27-01-2023,04:05:12,pending,723
TXN198206,CUST8459,Shamik Sampath,30,Female,P2133,Belt,Accessories,1,1061,UPI,27-05-2023,14:11:43,cancelled,724
TXN578181,CUST9620,Yuvaan Sastry,34,Male,P2406,Jeans,Clothing,3,9954,EMI,10-07-2023,08:31:52,returned,725
TXN263939,CUST5974,Shanaya Mane,50,Male,P5166,Vegetables,Groceries,3,1431,Cash,09-11-2023,23:32:37,cancelled,726
TXN869463,CUST7805,Heer Bhat,25,Male,P5413,Jacket,Clothing,3,13578,EMI,16-02-2023,18:22:01,pending,727
TXN231968,CUST5436,Samaira Subramaniam,26,Female,P5118,Jacket,Clothing,4,5044,Credit Card,15-10-2023,19:04:45,returned,728
TXN673368,CUST2949,Himmat Rastogi,36,Male,P4696,Laptop,Electronics,4,10116,Debit Card,14-12-2023,05:02:29,cancelled,729
TXN107183,CUST1141,Ira Varughese,31,Male,P4072,Vegetables,Groceries,5,17235,UPI,01-01-2024,11:19:41,returned,730
TXN112134,CUST3600,Arnav Warrior,35,Male,P2398,Smartwatch,Electronics,3,8379,Cash,03-10-2023,03:56:52,delivered,731
TXN882368,CUST4244,Devansh Bajwa,53,Female,P8382,Fruits,Groceries,5,8615,Credit Card,02-11-2023,23:14:17,pending,732
TXN305804,CUST7367,Anaya Talwar,51,Male,P4836,Sofa,Furniture,1,3393,UPI,09-09-2023,07:33:19,cancelled,733
TXN519826,CUST9479,Nehmat Choudhary,49,Male,P5999,Vegetables,Groceries,2,2192,Cash,01-01-2023,02:51:59,returned,734
TXN553240,CUST1003,Mahika Saini,35,Female,P5769,Wallet,Accessories,4,1412,Credit Card,12-03-2023,08:45:44,cancelled,735
TXN847346,CUST5990,Divij Mahal,22,Female,P1304,Wallet,Accessories,3,771,UPI,07-07-2023,01:20:31,returned,736
TXN381528,CUST2458,Abram Tiwari,57,Female,P8541,Jacket,Clothing,5,21355,Debit Card,18-04-2023,04:11:12,returned,737
TXN668679,CUST6582,Devansh Khosla,57,Female,P8411,Magazine,Books,4,5620,UPI,27-07-2023,19:13:26,delivered,738
TXN543813,CUST5235,Madhup Biswas,58,Female,P4031,Watch,Accessories,3,4680,Cash,27-08-2023,21:24:02,returned,739
TXN652688,CUST5105,Arnav Krishnan,58,Female,P8538,Textbook,Books,3,13893,Credit Card,28-07-2023,17:12:52,returned,740
TXN630186,CUST2698,Ishita Chander,45,Female,P5808,Novel,Books,2,6408,Credit Card,31-10-2023,15:56:13,pending,741
TXN560963,CUST4441,Nehmat Gaba,59,Male,P9919,Comics,Books,3,10614,UPI,10-09-2023,14:16:50,pending,742
TXN561456,CUST5469,Shanaya Bhatnagar,58,Female,P4303,Dining Table,Furniture,5,10470,UPI,11-02-2023,02:12:33,returned,743
TXN496103,CUST5750,Uthkarsh Ramaswamy,25,Female,P7372,Notebook,Books,5,12600,Credit Card,27-04-2023,04:01:27,returned,744
TXN352519,CUST9671,Mishti Bakshi,41,Female,P9603,Belt,Accessories,4,15120,Cash,24-05-2023,13:22:06,cancelled,745
TXN949064,CUST9245,Aarna Sibal,57,Female,P9349,Vegetables,Groceries,3,9141,Credit Card,07-06-2023,11:18:41,delivered,746
TXN510513,CUST6198,Samar Srinivasan,42,Female,P5390,Laptop,Electronics,3,5241,Debit Card,22-04-2023,03:19:35,pending,747
TXN549161,CUST9552,Siya Saini,18,Male,P7082,Sunglasses,Accessories,2,2742,Debit Card,20-02-2023,04:23:07,cancelled,748
TXN482898,CUST8789,Amira Vora,22,Female,P7217,Jacket,Clothing,4,10844,EMI,14-05-2023,22:53:55,returned,749
TXN600378,CUST1928,Mehul Brar,25,Male,P8279,Dining Table,Furniture,5,23960,UPI,04-04-2023,08:31:04,delivered,750
TXN520722,CUST1826,Bhamini Rajagopalan,46,Male,P9316,Wardrobe,Furniture,5,17595,Debit Card,15-02-2023,15:54:38,returned,751
TXN961845,CUST5105,Arnav Krishnan,58,Female,P5542,Milk,Groceries,5,16015,Cash,18-01-2023,04:01:42,returned,752
TXN858033,CUST3096,Shaan Bhandari,19,Female,P6263,Textbook,Books,4,10660,Credit Card,29-06-2023,07:18:32,pending,753
TXN831450,CUST9205,Mahika Dhawan,50,Female,P9421,Bed,Furniture,3,1077,Credit Card,27-11-2023,13:06:51,delivered,754
TXN660232,CUST4431,Miraya Choudhary,54,Female,P7419,Smartphone,Electronics,5,4855,Cash,06-08-2023,23:19:22,returned,755
TXN118813,CUST5157,Lakshay Kumer,34,Female,P5733,Smartphone,Electronics,2,7354,Credit Card,21-10-2023,22:35:49,returned,756
TXN505748,CUST1990,Aaina Sangha,19,Female,P4103,Notebook,Books,4,10084,UPI,27-06-2023,23:35:17,delivered,757
TXN839675,CUST2974,Jayant Bansal,55,Male,P5049,Wheat,Groceries,1,1481,EMI,15-03-2023,09:07:46,pending,758
TXN255498,CUST4441,Nehmat Gaba,59,Male,P9436,Sofa,Furniture,3,747,EMI,20-10-2023,12:44:18,cancelled,759
TXN425646,CUST6351,Suhana Johal,40,Male,P5815,Smartwatch,Electronics,4,6904,Cash,30-06-2023,02:12:57,returned,760
TXN941147,CUST5616,Emir Swaminathan,18,Female,P4731,Sweater,Clothing,1,1767,Cash,02-01-2023,11:09:46,returned,761
TXN400353,CUST9741,Armaan Chahal,30,Male,P8134,Sweater,Clothing,2,4678,Debit Card,09-02-2023,11:52:15,delivered,762
TXN539766,CUST5732,Shalv Swamy,51,Male,P6001,Fruits,Groceries,2,1606,Credit Card,29-10-2023,15:32:54,pending,763
TXN130868,CUST5569,Seher Hegde,46,Female,P3836,Smartphone,Electronics,5,6265,Credit Card,24-06-2023,15:52:45,pending,764
TXN909029,CUST6180,Umang Mangal,56,Male,P5197,Novel,Books,1,567,Credit Card,05-02-2023,08:38:23,returned,765
TXN821483,CUST6109,Nayantara Kade,36,Male,P4785,Chair,Furniture,5,23705,Cash,08-03-2023,14:06:57,delivered,766
TXN344279,CUST7922,Sara Shanker,31,Male,P8887,Sofa,Furniture,5,24585,Credit Card,12-03-2023,05:05:55,delivered,767
TXN881175,CUST1137,Saira Kaul,41,Female,P8202,Smartwatch,Electronics,3,8877,Cash,19-02-2023,00:37:30,delivered,768
TXN922893,CUST3715,Tarini Walia,48,Male,P2037,Notebook,Books,4,13812,Cash,20-08-2023,00:20:54,returned,769
TXN826465,CUST1392,Rohan Bala,56,Female,P2813,Handbag,Accessories,3,1995,Credit Card,04-06-2023,18:45:19,returned,770
TXN468168,CUST2949,Himmat Rastogi,36,Male,P7793,Wallet,Accessories,1,3903,EMI,17-02-2023,11:16:05,returned,771
TXN861214,CUST9993,Heer Bhatia,47,Female,P9848,Bed,Furniture,3,10122,Credit Card,19-07-2023,00:19:48,cancelled,772
TXN719891,CUST6949,Priyansh Kakar,31,Female,P9431,Magazine,Books,2,9368,UPI,01-08-2023,18:55:34,returned,773
TXN489912,CUST5101,Kartik Khatri,22,Female,P2655,Laptop,Electronics,3,11004,EMI,19-09-2023,01:27:47,cancelled,774
TXN959387,CUST1498,Tejas Gour,19,Female,P5502,Shirt,Clothing,3,3492,EMI,29-08-2023,16:16:54,cancelled,775
TXN102177,CUST8715,Khushi Mahajan,41,Female,P7642,Milk,Groceries,2,4730,Credit Card,28-08-2023,05:54:44,pending,776
TXN403076,CUST9221,Anahita Shenoy,46,Female,P3451,Chair,Furniture,5,22610,Credit Card,27-10-2023,06:03:17,cancelled,777
TXN795179,CUST1702,Eva Bera,35,Male,P7057,Dining Table,Furniture,4,2496,Credit Card,20-01-2023,00:51:37,returned,778
TXN234724,CUST6214,Kiaan Hari,43,Male,P5790,Sweater,Clothing,4,11200,Credit Card,19-09-2023,16:51:29,cancelled,779
TXN623005,CUST8408,Shanaya Basak,23,Male,P4053,Notebook,Books,1,3312,Cash,02-11-2023,20:17:36,delivered,780
TXN933803,CUST9950,Manikya Rastogi,56,Female,P3762,Wardrobe,Furniture,4,4848,Debit Card,20-09-2023,02:44:16,delivered,781
TXN775754,CUST2285,Stuvan Sastry,56,Male,P3114,Shirt,Clothing,1,617,Credit Card,06-08-2023,07:04:36,pending,782
TXN747619,CUST2033,Advik Krishnan,47,Male,P5042,Wallet,Accessories,2,2772,Credit Card,16-10-2023,15:20:10,cancelled,783
TXN822964,CUST3880,Parinaaz Subramanian,33,Male,P3851,Jeans,Clothing,4,8664,Credit Card,23-07-2023,17:09:40,pending,784
TXN461516,CUST6771,Reyansh Swamy,31,Male,P8524,Vegetables,Groceries,4,2944,UPI,04-01-2023,03:17:13,cancelled,785
TXN314130,CUST7920,Ayesha Bassi,51,Male,P5378,Handbag,Accessories,4,3084,EMI,08-11-2023,07:10:14,returned,786
TXN334492,CUST7985,Prisha Rastogi,40,Male,P4977,Tablet,Electronics,2,9670,UPI,27-07-2023,08:59:27,returned,787
TXN987879,CUST5516,Aarav Bawa,19,Female,P2967,Wheat,Groceries,3,11490,UPI,27-04-2023,00:04:20,pending,788
TXN717302,CUST6834,Tanya Trivedi,50,Female,P5100,Chair,Furniture,4,10428,EMI,19-12-2023,11:14:32,delivered,789
TXN887300,CUST5410,Onkar Devan,44,Male,P9700,Wardrobe,Furniture,2,9194,Debit Card,12-07-2023,22:06:29,cancelled,790
TXN130231,CUST3811,Shayak Kannan,53,Female,P5887,Laptop,Electronics,1,4424,Debit Card,03-11-2023,11:12:49,returned,791
TXN815342,CUST3192,Gatik Khare,28,Female,P1674,Tablet,Electronics,4,19480,EMI,01-12-2023,03:59:44,returned,792
TXN323992,CUST6473,Indranil Talwar,31,Male,P3478,T-Shirt,Clothing,3,8052,Debit Card,10-10-2023,20:18:12,cancelled,793
TXN996196,CUST7134,Madhav Vora,59,Male,P6611,T-Shirt,Clothing,4,8228,Debit Card,03-04-2023,04:17:30,cancelled,794
TXN856118,CUST6325,Vanya Buch,46,Male,P2600,Smartwatch,Electronics,3,7440,Cash,20-01-2023,20:31:32,pending,795
TXN163541,CUST4858,Jayant Salvi,34,Female,P2673,Vegetables,Groceries,5,18630,Debit Card,26-01-2023,15:16:53,returned,796
TXN852404,CUST7277,Onkar Sachdeva,37,Male,P7986,Shirt,Clothing,4,6612,Credit Card,26-06-2023,01:24:03,pending,797
TXN719373,CUST1163,Kabir Tandon,55,Female,P5574,Chair,Furniture,2,6024,Debit Card,23-09-2023,08:37:45,returned,798
TXN960187,CUST3291,Mannat Contractor,33,Male,P1779,Magazine,Books,3,5304,EMI,28-10-2023,02:27:14,returned,799
TXN958936,CUST1534,Manjari Sachar,51,Female,P2174,Wardrobe,Furniture,2,6640,Cash,15-04-2023,16:46:15,pending,800
TXN125975,CUST4876,Shanaya Kanda,18,Female,P9696,Milk,Groceries,2,7278,Credit Card,17-04-2023,22:17:44,cancelled,801
TXN634805,CUST1985,Rhea Manda,45,Female,P3902,Laptop,Electronics,3,14658,Credit Card,26-12-2023,23:42:17,delivered,802
TXN498474,CUST6833,Aaina Sachdev,57,Female,P4630,Jeans,Clothing,3,9810,Credit Card,15-04-2023,17:48:08,returned,803
TXN549170,CUST3373,Kiaan Sood,44,Female,P5604,Comics,Books,5,17980,EMI,13-05-2023,06:14:00,pending,804
TXN637143,CUST3090,Mehul Dube,47,Male,P4628,Sweater,Clothing,3,14532,Cash,28-03-2023,08:18:15,delivered,805
TXN369581,CUST1932,Indranil Shah,58,Male,P2868,Milk,Groceries,1,2740,Credit Card,16-11-2023,21:54:44,cancelled,806
TXN500581,CUST4747,Krish Srinivasan,23,Male,P1511,Sunglasses,Accessories,1,3428,UPI,30-01-2023,02:18:17,pending,807
TXN701714,CUST1207,Kartik Kade,18,Male,P9081,Novel,Books,3,14181,UPI,05-08-2023,11:44:35,pending,808
TXN606349,CUST7985,Prisha Rastogi,40,Male,P3093,Wheat,Groceries,5,20175,Debit Card,15-11-2023,05:08:45,pending,809
TXN226133,CUST1988,Dhanush Bhardwaj,42,Female,P2820,Rice,Groceries,5,12875,Credit Card,10-09-2023,22:01:54,delivered,810
TXN211716,CUST3602,Anahita Vala,24,Female,P7436,Smartphone,Electronics,3,13611,Debit Card,01-01-2024,21:52:37,pending,811
TXN761144,CUST2909,Rati Kamdar,33,Male,P6307,Handbag,Accessories,2,2634,Credit Card,05-10-2023,07:14:18,cancelled,812
TXN311159,CUST2744,Arnav Baral,47,Male,P1461,Laptop,Electronics,3,9804,Debit Card,04-09-2023,18:25:31,cancelled,813
TXN323989,CUST6806,Aaryahi Wadhwa,57,Male,P6075,Magazine,Books,5,8605,EMI,10-02-2023,17:00:38,returned,814
TXN138033,CUST6325,Vanya Buch,46,Male,P8980,Handbag,Accessories,1,173,UPI,14-09-2023,00:13:57,pending,815
